#Timestamp Index Source_Key Target_Key Source_Xmin Source_Xmax Source_Ymin Source_Ymax Target_Xmin Target_Xmax Target_Ymin Target_Ymax IoU totalscore matchlabel isWithinImage isInFront
14.599999999 293 8286623314361712649 8142508126285856785 452.375000000 608.490966797 209.227912903 372.266777039 449.476199792 583.027498475 213.014668062 332.254257466 0.603867543 0.760506507 5 1 1
14.599999999 293 8286623314361712652 8142508126285856768 385.777740479 443.993743896 142.318084717 244.915252686 394.448714445 435.974284219 147.104464239 254.297512368 0.638383037 0.454666493 5 1 1
14.650000000 294 8286623314361712640 8142508126285856774 306.837982178 356.968231201 133.688110352 191.929382324 302.210776586 341.878145223 130.200512748 174.224569516 0.437644803 0.699730389 5 1 1
14.650000000 294 8286623314361712641 8142508126285856789 295.443481445 325.602661133 190.029296875 209.176147461 295.388502778 322.152277828 189.860758186 203.824495445 0.632296096 0.431784261 4 1 1
14.650000000 294 8286623314361712642 8142508126285856772 191.665168762 399.445487976 164.176940918 304.793029785 218.443110482 392.354724614 173.512430064 300.969697548 0.758671494 0.891921111 5 1 1
14.650000000 294 8286623314361712644 8142508126285856795 44.629051208 104.786750793 77.795051575 106.074607849 78.094425514 114.221114837 89.177232959 100.060020646 0.161032245 0.533450547 4 1 1
14.650000000 294 8286623314361712645 8142508126285856788 354.821044922 375.801269531 230.100051880 252.134628296 358.918506442 377.823518044 231.303598611 249.161093391 0.604900176 0.554833232 4 1 1
14.650000000 294 8286623314361712648 8142508126285856768 354.106353760 395.049468994 130.965179443 203.273345947 343.970294285 386.335538742 126.679365068 232.960323102 0.454035898 0.251610090 5 1 1
14.650000000 294 8286623314361712649 8142508126285856790 206.670913696 228.583236694 148.345703125 176.735839844 196.279970338 217.644428379 142.966329287 165.440830914 0.205097529 0.641946643 5 1 1
14.650000000 294 8286623314361712650 8142508126285856782 498.023376465 526.494201660 222.189056396 255.320526123 492.838872125 521.155130092 218.429915353 250.098514462 0.540508143 0.176980605 4 1 1
14.650000000 294 8286623314361712651 8142508126285856775 429.602813721 451.313201904 170.589355469 204.516296387 420.577417220 442.013439856 163.949676943 194.094210309 0.267369700 0.661198730 5 1 1
14.699999999 295 8286623314361712640 8142508126285856773 246.195213318 276.930580139 164.570617676 185.866577148 236.161338537 263.740069520 154.661070253 173.642191566 0.156214058 0.351749705 5 1 1
14.699999999 295 8286623314361712642 8142508126285856772 138.668487549 348.906616211 137.959594727 284.049987793 167.259325702 340.109533079 146.106437351 279.798603593 0.752389499 0.641595387 5 1 1
14.699999999 295 8286623314361712643 8142508126285856774 258.812316895 310.119140625 110.159866333 169.274490356 254.433837025 295.016057590 106.440319372 150.700308458 0.436633451 0.778925737 5 1 1
14.699999999 295 8286623314361712644 8142508126285856777 443.605224609 484.330078125 200.204101562 251.610717773 439.574152385 468.246504296 194.728502555 226.324197949 0.273209907 0.621552739 4 1 1
14.699999999 295 8286623314361712645 8142508126285856789 305.033203125 325.791015625 207.421951294 230.560531616 246.342141467 273.217827909 165.757059324 180.578930752 0.000000000 0.234626316 4 1 1
14.699999999 295 8286623314361712647 8142508126285856785 349.226928711 488.567321777 171.791564941 314.730255127 347.559638150 464.567718406 175.660304882 295.404387955 0.686559981 0.673680864 5 1 1
14.699999999 295 8286623314361712648 8142508126285856775 380.583587646 401.854644775 153.131698608 186.504745483 371.764540164 393.112015454 145.999659320 175.793449361 0.267344474 0.670379270 5 1 1
14.699999999 295 8286623314361712649 8142508126285856780 302.636962891 323.456665039 169.470901489 202.337692261 273.933321130 301.368949628 136.735214201 167.869489361 0.000000000 0.119855846 4 1 1
14.699999999 295 8286623314361712650 8142508126285856780 304.899780273 337.424377441 208.520797729 237.258865356 273.933321130 301.368949628 136.735214201 167.869489361 0.000000000 0.349868965 4 1 1
14.699999999 295 8286623314361712653 8142508126285856780 239.757865906 265.614814758 149.040130615 163.481994629 273.933321130 301.368949628 136.735214201 167.869489361 0.000000000 0.376976068 4 1 1
14.750000000 296 8286623314361712640 8142508126285856789 198.395812988 229.278320312 143.567123413 164.987350464 198.427173958 225.777690002 143.267826816 159.154303994 0.636583290 0.343490815 4 1 1
14.750000000 296 8286623314361712641 8142508126285856774 212.463592529 264.580291748 88.016799927 147.440277100 207.817140221 249.794870690 84.018297369 128.806967784 0.440822888 0.782589620 5 1 1
14.750000000 296 8286623314361712643 8142508126285856772 84.658447266 301.128784180 112.682365417 265.552436829 116.096090054 290.610760859 119.860131440 261.325097042 0.746036334 0.710626245 5 1 1
14.750000000 296 8286623314361712644 8142508126285856787 256.960540771 277.818695068 189.537475586 212.235839844 258.301937134 276.640546019 186.030388247 206.553475243 0.580275833 0.467932700 4 1 1
14.750000000 296 8286623314361712645 8142508126285856775 334.549804688 355.289611816 137.199066162 170.883056641 325.596964713 347.133823054 129.725702953 159.357130225 0.263568978 0.705624054 5 1 1
14.750000000 296 8286623314361712646 8142508126285856790 104.278865814 128.278018951 89.579460144 121.858192444 93.585524665 117.319396028 83.742588095 107.948698077 0.215879398 0.627484653 4 1 1
14.750000000 296 8286623314361712648 8142508126285856768 254.303443909 303.537376404 80.311264038 182.293960571 247.625063241 294.001187326 85.715503085 192.202641681 0.625897045 0.401322989 4 1 1
14.750000000 296 8286623314361712650 8142508126285856779 348.458190918 378.911804199 163.134643555 193.112640381 340.581750204 368.473358420 155.570967111 181.858472237 0.294767100 0.413681715 5 1 1
14.750000000 296 8286623314361712651 8142508126285856785 301.334899902 436.611877441 155.314140320 320.090400696 300.253285142 412.656665558 158.683090857 280.441788579 0.604509604 0.513429938 4 1 1
14.750000000 296 8286623314361712652 8142508126285856791 95.958709717 156.168945312 146.474319458 192.847213745 83.078126203 140.648418085 137.237536094 177.122310972 0.368318974 0.914385493 5 1 1
14.750000000 296 8286623314361712654 8142508126285856777 394.728546143 433.709564209 187.873962402 227.121948242 390.511080130 419.050009376 181.742515239 212.449957735 0.330497319 0.394985161 5 1 1
14.800000000 297 8286623314361712640 8142508126285856789 155.210250854 187.088150024 119.874721527 142.911014557 155.529756156 183.704514306 119.079482715 136.088609394 0.603660100 0.301816780 4 1 1
14.800000000 297 8286623314361712641 8142508126285856774 170.324295044 225.302597046 63.445152283 125.823280334 165.930344562 209.624433180 59.308765060 105.046213340 0.431041238 0.627571006 5 1 1
14.800000000 297 8286623314361712642 8142508126285856772 33.892028809 259.844909668 84.404571533 245.628173828 69.106902165 248.067181978 92.021384707 241.569261011 0.734666770 0.330944314 4 1 1
14.800000000 297 8286623314361712643 8142508126285856790 57.111747742 82.928291321 58.381294250 93.807060242 45.655197409 70.991721553 52.808283127 78.209699844 0.214521693 0.641779590 5 1 1
14.800000000 297 8286623314361712646 8142508126285856785 260.427581787 393.170318604 135.285675049 297.942047119 259.230756208 369.494991622 139.270940018 263.512124650 0.623301406 0.498195408 4 1 1
14.800000000 297 8286623314361712648 8142508126285856780 212.828475952 236.001815796 127.490173340 161.444244385 185.098532161 215.284303460 93.039699810 123.612265877 0.000000000 0.154033229 4 1 1
14.800000000 297 8286623314361712649 8142508126285856791 47.453308105 110.675750732 118.552398682 168.209716797 33.685318102 94.593042689 108.427978495 151.071448656 0.364652666 0.852098432 5 1 1
14.800000000 297 8286623314361712650 8142508126285856775 293.729888916 316.315216064 118.575851440 152.410446167 285.665309792 307.583874555 110.709095578 140.451280306 0.272290464 0.623214576 5 1 1
14.800000000 297 8286623314361712651 8142508126285856777 352.692626953 381.200927734 178.167083740 214.888702393 349.140081323 377.815886101 165.788898198 196.001710111 0.305807346 0.680248852 5 1 1
14.849999999 298 8286623314361712640 8142508126285856780 118.664855957 151.939117432 97.522178650 120.863151550 149.742519509 181.076683940 70.872408573 101.779787068 0.005387993 0.490291412 4 1 1
14.849999999 298 8286623314361712641 8142508126285856777 319.629211426 359.484924316 154.968643188 206.500839233 316.414606231 345.274094124 148.463457997 178.602429426 0.261518644 0.213786678 4 1 1
14.849999999 298 8286623314361712642 8142508126285856901 134.488677979 191.233062744 40.014434814 104.994964600 143.444932264 178.139715261 61.705421184 107.869837896 0.396596799 0.404152159 5 1 1
14.849999999 298 8286623314361712643 8142508126285856788 180.703079224 202.286483765 148.909698486 172.575103760 184.432418662 203.897027370 150.795570271 170.112888842 0.636460855 0.398179351 5 1 1
14.849999999 298 8286623314361712644 8142508126285856790 15.799495697 42.444919586 31.281562805 68.076309204 2.902076784 29.925660668 24.623527626 51.308300877 0.199418623 0.673556355 5 1 1
14.849999999 298 8286623314361712645 8142508126285856775 263.166381836 283.430908203 99.269687653 133.181575775 252.829987276 275.149217728 91.169519409 121.276955253 0.240726439 0.572351817 5 1 1
14.849999999 298 8286623314361712647 8142508126285856779 275.347869873 305.934112549 126.728256226 157.588943481 267.557271629 295.721404170 118.598505975 145.590046990 0.291160946 0.132511484 4 1 1
14.849999999 298 8286623314361712648 8142508126285856780 179.010192871 201.983947754 106.508453369 142.640441895 149.742519509 181.076683940 70.872408573 101.779787068 0.000000000 0.124005569 5 1 1
14.849999999 298 8286623314361712650 8142508126285856778 272.072753906 294.398925781 115.544940948 138.508678436 121.463227092 333.636692257 450.224117785 573.266341592 0.000000000 0.119778363 4 1 1
14.900000000 299 8286623314361712641 8142508126285856808 156.830459595 178.912643433 133.664367676 159.679321289 996.306403664 1079.082785934 144.090417224 195.310008345 0.000000000 0.245820179 4 0 0
14.900000000 299 8286623314361712642 8142508126285856774 109.207015991 168.642196655 22.485595703 88.140014648 105.257781187 152.221001928 17.840486251 65.832875784 0.434470592 0.571692269 5 1 1
14.900000000 299 8286623314361712644 8142508126285856779 253.076690674 284.167083740 114.348705292 145.500232697 245.392628098 273.848451413 105.855093864 133.233490851 0.289430452 0.108860645 5 1 1
14.900000000 299 8286623314361712647 8142508126285856775 238.580513000 261.558464050 86.011337280 120.770080566 230.664079282 253.416630510 77.737201127 108.113542015 0.282216391 0.595296531 5 1 1
14.900000000 299 8286623314361712648 8142508126285856768 163.010955811 209.986114502 34.372932434 96.155311584 146.994539835 199.303353830 25.279645630 136.493234972 0.346159084 0.149549107 4 1 1
14.949999999 300 8286623314361712640 8142508126285856780 74.730644226 109.474403381 71.705085754 96.956001282 107.111464090 140.426347619 45.862361338 76.973203735 0.006547167 0.432473660 4 1 1
14.949999999 300 8286623314361712641 8142508126285856788 138.328430176 161.466674805 127.125293732 152.351482391 142.825826811 163.038840212 129.216711855 149.318613466 0.609004729 0.326131010 5 1 1
14.949999999 300 8286623314361712642 8142508126285856901 91.095520020 151.313079834 12.881896973 79.816162109 100.490911389 137.331866085 35.895923539 83.295185240 0.389070870 0.387798830 5 1 1
14.949999999 300 8286623314361712643 8142508126285856777 280.992614746 321.555541992 138.724487305 190.173370361 277.754738216 307.219692111 131.857801015 161.871964855 0.256785633 0.393779037 5 1 1
14.949999999 300 8286623314361712645 8142508126285856777 281.105529785 310.021911621 144.855773926 178.647338867 277.754738216 307.219692111 131.857801015 161.871964855 0.313565368 0.244726062 5 1 1
14.949999999 300 8286623314361712647 8142508126285856775 224.260925293 245.521545410 79.026062012 113.152084351 214.004183488 237.081329269 70.749263212 101.316363635 0.249544070 0.552000422 4 1 1
14.949999999 300 8286623314361712649 8142508126285856779 236.601318359 267.920501709 108.364803314 139.645816803 228.803667785 257.521152245 99.342071924 126.997132387 0.281617531 0.375927217 5 1 1
15.000000000 301 8286623314361712640 8142508126285856773 62.763114929 97.817924500 62.732322693 89.199119568 50.703355405 83.425516986 47.162240372 71.546839036 0.117991634 0.242252505 4 1 1
15.000000000 301 8286623314361712641 8142508126285856782 271.176116943 311.956573486 132.259887695 184.521453857 268.206238096 295.381721704 133.270808705 163.953735233 0.334191466 0.266691815 4 1 1
15.000000000 301 8286623314361712642 8142508126285856903 127.957122803 151.073516846 119.254550934 145.413967133 104.762559158 135.451976912 101.543950940 126.274572241 0.040130739 0.445361232 5 1 1
15.000000000 301 8286623314361712644 8142508126285856780 126.556503296 150.481185913 75.279151917 112.548576355 95.572673261 129.425527509 37.293911197 68.624358601 0.000000000 0.170841594 5 1 1
15.000000000 301 8286623314361712645 8142508126285856779 226.403816223 258.026420593 100.189514160 132.870468140 218.756135085 247.705688669 92.169432256 120.081281985 0.298874091 0.089108649 5 1 1
15.000000000 301 8286623314361712646 8142508126285856775 213.982711792 235.489639282 71.742355347 106.721328735 203.823436761 227.133030004 63.165317989 93.965255185 0.248082908 0.548528364 5 1 1
15.050000000 302 8286623314361712640 8142508126285856789 60.393186569 95.741365433 48.093505859 75.523559570 60.475653621 92.062228967 47.036332830 67.659266569 0.616169995 0.446658507 4 1 1
15.050000000 302 8286623314361712641 8142508126285856788 125.780380249 148.315048218 107.713943481 133.289505005 129.905480688 150.496272251 109.449402736 130.136914778 0.612827225 0.423369082 5 1 1
15.050000000 302 8286623314361712642 8142508126285856782 269.295318604 310.593597412 122.222335815 175.099899292 266.564487072 293.929250894 123.005402261 153.830584276 0.334818623 0.311591526 4 1 1
15.050000000 302 8286623314361712644 8142508126285856779 224.916412354 256.160552979 87.777252197 121.462280273 217.371880273 246.463830033 80.586269202 108.827182877 0.319310664 0.031113993 5 1 1
15.050000000 302 8286623314361712645 8142508126285856775 212.540405273 234.648132324 59.941139221 95.064781189 202.555913883 226.142343620 51.012597751 82.029139515 0.248783720 0.518169848 5 1 1
15.050000000 302 8286623314361712646 8142508126285856780 124.615234375 149.022033691 61.589134216 100.055702209 93.708869017 128.120536152 23.336466816 54.680377538 0.000000000 0.162716085 4 1 1
15.099999999 303 8286623314361712641 8142508126285856780 129.650970459 152.811553955 82.427223206 109.069511414 97.890191433 132.863912011 -4.197298017 27.476859306 0.000000000 0.383025596 5 1 1
15.099999999 303 8286623314361712644 8142508126285856777 273.789825439 304.595977783 106.107238770 138.364395142 270.829704779 301.327304472 92.695605149 122.945007394 0.319203511 0.448821964 5 1 1
15.099999999 303 8286623314361712647 8142508126285856779 229.714569092 260.581817627 65.198928833 98.708541870 222.096475290 251.409730695 56.358325036 85.214776699 0.300313520 0.274206155 4 1 1
15.099999999 303 8286623314361712648 8142508126285856773 129.498641968 167.446670532 82.325111389 113.163703918 52.380016952 85.610586331 3.727774391 29.741118042 0.000000000 0.192544561 4 1 1
15.099999999 303 8286623314361712649 8142508126285856775 216.108840942 239.934432983 35.143486023 71.274772644 207.364012669 231.320425946 25.858141244 57.423981052 0.265169526 0.527800427 5 1 1
15.099999999 303 8286623314361712650 8142508126285856901 128.806488037 152.896392822 35.002754211 74.684700012 91.022922108 129.638709334 -15.245189358 34.091151550 0.000000000 0.150144123 4 1 1
15.150000000 304 8286623314361712640 8142508126285856780 144.674392700 167.164566040 57.646232605 84.015159607 112.723652991 147.926697499 -31.082982605 1.083859618 0.000000000 0.486544313 5 1 1
15.150000000 304 8286623314361712642 8142508126285856779 243.985107422 276.169677734 40.242485046 75.563529968 236.684727893 266.157311431 31.979767462 61.465424422 0.306503038 0.079794033 5 1 1
15.150000000 304 8286623314361712646 8142508126285856775 229.170333862 254.903488159 10.285804749 46.699821472 222.047266752 246.288648700 0.606472065 32.810405741 0.289448167 0.493901919 4 1 1
15.150000000 304 8286623314361712647 8142508126285856777 288.381774902 318.989013672 84.012306213 116.400901794 285.139931079 316.121520234 69.809941240 100.379178731 0.305856946 0.399940910 4 1 1
15.199999999 305 8286623314361712640 8142508126285856788 296.078643799 339.053741455 51.961076736 107.239591599 156.420422077 177.280083016 33.286862331 55.361313413 0.000000000 0.174616217 4 1 1
15.199999999 305 8286623314361712641 8142508126285856780 151.698989868 175.363388062 31.562519073 58.881855011 119.005392342 154.420246020 -60.131606101 -26.845614131 0.000000000 0.537197481 5 0 1
15.199999999 305 8286623314361712642 8142508126285856777 251.852516174 284.532737732 13.060195923 49.457519531 293.392496716 324.788676331 43.679311586 74.950320153 0.000000000 0.019026447 4 1 1
15.199999999 305 8286623314361712644 8142508126285856778 362.507049561 411.829803467 112.362045288 165.121841431 88.186189726 294.397901132 341.632163760 468.534021555 0.000000000 0.233849609 4 1 1
15.250000000 306 8286623314361712641 8142508126285856780 294.262481689 337.791961670 35.901517868 91.545030594 113.384787946 148.738584762 -75.713666261 -41.265723221 0.000000000 0.261317293 4 0 1
15.250000000 306 8286623314361712642 8142508126285856905 399.820495605 426.838134766 93.320098877 132.135314941 276.579568499 311.145849073 9.950800113 51.804121089 0.000000000 0.104888696 4 1 1
15.250000000 306 8286623314361712646 8142508126285856782 271.259490967 294.188751221 13.991622925 46.339363098 291.744183225 320.173903106 36.415267853 69.291242391 0.014684378 0.147799569 4 1 1
15.300000000 307 8286623314361712640 8142508126285856780 274.733947754 317.702148438 36.103202820 92.352088928 88.827575075 124.224501958 -73.656775187 -38.567129077 0.000000000 0.488878026 4 0 1
15.300000000 307 8286623314361712641 8142508126285856848 463.741638184 629.323791504 294.712127686 472.246063232 556.170972122 690.044151328 202.248370611 320.260360738 0.043136179 0.943075441 5 1 1
15.300000000 307 8286623314361712642 8142508126285856777 126.072254181 167.631175995 19.615036011 55.349182129 271.290601295 302.448011458 28.027896628 60.334126831 0.000000000 0.358828467 4 1 1
15.349999999 308 8286623314361712641 8142508126285856777 235.947364807 278.406639099 35.556379318 91.275545120 231.874582824 262.852909719 27.548654292 60.314202491 0.245376681 0.455995603 4 1 1
15.349999999 308 8286623314361712643 8142508126285856848 434.557418823 593.195144653 286.657409668 460.983581543 521.016072526 646.749485882 192.340186872 309.505063394 0.040482053 0.981128603 4 1 1
15.349999999 308 8286623314361712646 8142508126285856780 349.773162842 373.214874268 107.441436768 141.737503052 40.340636916 76.496004563 -73.714287350 -37.583676944 0.000000000 0.384814769 4 0 1
15.400000000 309 8286623314361712640 8142508126285856780 22.657675743 50.401658058 23.404075623 51.454948425 -25.013628605 13.181256766 -77.232250429 -39.887530886 0.000000000 0.301477761 4 0 1
15.400000000 309 8286623314361712642 8142508126285856905 185.027542114 227.753860474 35.297363281 92.781738281 163.199530960 198.464288751 9.399733065 52.643766703 0.062187514 0.253314711 5 1 1
15.400000000 309 8286623314361712644 8142508126285856776 172.559600830 196.327239990 27.575931549 58.075428009 169.571784014 282.469442984 504.192298649 517.675122750 0.000000000 0.042360756 4 0 1
15.449999999 310 8286623314361712641 8142508126285856848 413.622497559 577.491088867 171.351692200 337.858757019 419.221432479 528.836117703 176.392138271 290.713913909 0.459271310 0.982886740 4 1 1
15.449999999 310 8286623314361712642 8142508126285856847 343.838745117 490.217346191 273.111968994 439.540069580 363.179959280 423.407244436 275.060206754 409.336815956 0.331962788 0.968991642 4 1 1
15.449999999 310 8286623314361712644 8142508126285856808 41.220565796 69.110321045 24.015575409 60.320766449 697.670475187 747.563454471 25.276533559 67.896355939 0.000000000 0.221203449 4 0 0
15.500000000 311 8286623314361712640 8142508126285856777 32.333282471 78.873771667 25.084686279 87.078414917 24.425896804 58.980105760 16.704366028 53.269576347 0.221045429 0.184728260 5 1 1
15.500000000 311 8286623314361712642 8142508126285856848 345.113220215 502.522338867 157.551399231 319.126274109 353.088233415 455.496017402 161.340237929 276.061145905 0.461925384 0.984570671 4 1 1
15.500000000 311 8286623314361712643 8142508126285856780 169.338195801 191.094390869 96.381568909 125.643302917 -246.712398810 -198.487745126 -100.130740975 -56.149944047 0.000000000 0.322506484 4 0 1
15.550000000 312 8286623314361712641 8142508126285856847 219.401435852 360.688163757 231.364372253 391.072334290 241.014937929 293.993343626 233.659208733 368.983452616 0.317721467 0.964894316 5 1 1
15.550000000 312 8286623314361712643 8142508126285856872 277.098083496 428.913513184 125.754730225 284.440551758 315.256762547 427.651474050 315.158305593 444.553269495 0.000000000 0.954313086 5 1 1
15.550000000 312 8286623314361712644 8142508126285856908 383.429855347 564.593948364 190.306488037 342.662322998 382.129878252 507.000569985 192.506249477 325.764008766 0.592870234 0.927512920 4 1 1
15.599999999 313 8286623314361712640 8142508126285856855 61.186874390 101.069625854 420.103057861 464.441680908 166.447072057 207.370233326 620.821021468 694.691686654 0.000000000 0.463521325 4 0 1
15.599999999 313 8286623314361712642 8142508126285856847 157.084320068 297.885711670 201.219268799 358.693939209 178.780789536 231.168057504 202.556753864 339.629707240 0.323861904 0.924380689 4 1 1
15.599999999 313 8286623314361712644 8142508126285856848 210.576446533 361.915374756 90.006484985 250.262466431 217.413280448 315.792045334 93.143932112 212.638782688 0.484714101 0.977687908 4 1 1
16.250000000 326 8286623314361712640 8142508126285856809 365.139587402 433.665283203 11.574241638 114.877006531 235.908312120 346.978856518 -60.336264244 145.190152316 0.000000000 0.784666419 4 1 0
16.250000000 326 8286623314361712643 8142508126285856812 548.752929688 623.364624023 79.131301880 169.097229004 -285.692853075 -212.247530748 -251.340672652 -130.033813707 0.000000000 0.800863151 4 0 0
16.250000000 326 8286623314361712644 8142508126285856804 462.484619141 531.019165039 46.556182861 129.536178589 56.297054869 91.263717452 23.035031477 62.265083688 0.000000000 0.487922490 4 1 0
16.300000000 327 8286623314361712640 8142508126285856847 97.236663818 242.968841553 271.900573730 431.831176758 119.557036149 173.385856562 272.982484521 416.723493481 0.331977402 0.977590800 5 1 1
16.300000000 327 8286623314361712641 8142508126285856872 148.226615906 296.245918274 157.923583984 313.078277588 206.773363969 319.081290945 341.673344958 474.595183013 0.000000000 0.958823399 5 1 1
16.300000000 327 8286623314361712643 8142508126285856908 265.780151367 430.225097656 210.904937744 362.680816650 260.672181633 378.427354376 212.602849127 344.242864314 0.578548238 0.943612670 5 1 1
16.350000000 328 8286623314361712640 8142508126285856872 223.465789795 370.154754639 188.995635986 343.563995361 276.289411776 389.521148397 373.338143090 509.523511728 0.000000000 0.961750527 5 1 1
16.350000000 328 8286623314361712641 8142508126285856847 172.405731201 314.066284180 299.695190430 461.227172852 193.893653740 245.984760861 300.722972676 442.995964304 0.323875872 0.987500741 5 1 1
16.350000000 328 8286623314361712643 8142508126285856908 337.598602295 507.159698486 242.932830811 397.943572998 332.647581300 452.822594800 244.566188968 378.091677112 0.570993098 0.956584557 5 1 1
16.449999999 330 8286623314361712640 8142508126285856779 9.221534729 47.458221436 131.429794312 166.836563110 -4.105137583 32.194834745 123.896496667 154.197698649 0.270911819 0.020850915 4 1 1
16.449999999 330 8286623314361712641 8142508126285856777 71.058105469 113.921157837 160.065490723 216.795715332 63.484044350 95.247768485 153.183293125 187.351491534 0.231033293 0.197006125 5 1 1
16.449999999 330 8286623314361712644 8142508126285856780 17.380683899 65.786552429 51.277284622 115.019147873 -173.313001207 -130.301408968 74.167952791 113.587172096 0.000000000 0.119799014 5 0 1
16.449999999 330 8286623314361712645 8142508126285856777 71.537078857 101.808242798 167.657272339 202.257583618 63.484044350 95.247768485 153.183293125 187.351491534 0.280334414 0.273648596 4 1 1
16.500000000 331 8286623314361712640 8142508126285856777 157.033416748 197.190979004 191.995666504 245.841827393 150.727985430 180.203098859 185.558014410 218.027421155 0.239703553 0.084813874 5 1 1
16.500000000 331 8286623314361712641 8142508126285856775 82.837150574 107.038703918 138.431533813 175.158004761 71.636638943 96.181529146 130.044494737 162.233786799 0.233326726 0.703737310 5 1 1
16.500000000 331 8286623314361712643 8142508126285856779 102.452621460 135.509384155 166.679077148 198.966278076 91.381496477 123.528667855 158.531003858 186.766954311 0.272854622 0.217413506 4 1 1
16.500000000 331 8286623314361712645 8142508126285856905 111.630371094 155.800628662 90.492580414 149.659427643 133.210607053 166.894594969 171.406751514 211.981840681 0.000000000 0.310069146 4 1 1
16.500000000 331 8286623314361712646 8142508126285856780 277.407714844 298.998291016 245.623687744 280.640228271 -52.123438360 -15.269010310 114.984120063 150.737370916 0.000000000 0.516379989 4 0 1
16.500000000 331 8286623314361712647 8142508126285856847 207.074493408 280.179168701 129.352325439 214.514556885 427.487281229 484.781610024 406.258260398 563.177384922 0.000000000 0.554260673 4 1 1
16.550000000 332 8286623314361712640 8142508126285856789 6.431690216 44.744915009 180.827713013 205.792465210 6.242423038 40.095532872 181.950434391 199.129601065 0.602581758 0.520521969 5 1 1
16.550000000 332 8286623314361712641 8142508126285856901 20.951660156 83.599990845 119.935367584 186.787410736 32.174750157 69.714364595 141.598217855 190.268236242 0.392787360 0.371355145 5 1 1
16.550000000 332 8286623314361712642 8142508126285856903 79.935798645 104.644569397 230.478637695 257.005126953 54.180993487 86.998936855 215.953654945 239.542809013 0.046882858 0.583265031 5 1 1
16.550000000 332 8286623314361712644 8142508126285856777 229.459564209 268.113372803 221.447692871 273.807159424 223.627525207 251.910338662 215.465467518 247.115796853 0.245976039 0.105910986 5 1 1
16.550000000 332 8286623314361712645 8142508126285856775 161.134735107 183.189849854 170.782394409 204.872451782 150.818981542 173.561136189 163.011139259 193.685890657 0.244327673 0.721568826 5 1 1
16.550000000 332 8286623314361712646 8142508126285856785 126.945808411 273.818778992 188.977386475 359.419342041 124.576444116 249.784374553 193.511721444 317.268154637 0.600242377 0.593236897 5 1 1
16.550000000 332 8286623314361712648 8142508126285856779 178.393798828 210.173767090 197.671340942 228.243179321 168.604461993 198.479849449 189.903204860 216.953149492 0.278148665 0.349294941 5 1 1
16.550000000 332 8286623314361712649 8142508126285856768 56.508674622 125.144248962 111.915798187 223.680301666 63.743759340 114.705880218 117.298321353 231.071023663 0.673667391 0.526143067 5 1 1
16.600000000 333 8286623314361712640 8142508126285856780 78.103767395 112.953285217 220.844467163 243.523513794 109.006551820 140.170378869 189.942539629 222.120192466 0.002815812 0.457654547 4 1 1
16.600000000 333 8286623314361712641 8142508126285856777 288.299102783 326.723175049 258.355468750 309.299865723 282.745111614 310.661034764 252.213393807 283.629708124 0.249052307 0.136420167 4 1 1
16.600000000 333 8286623314361712642 8142508126285856901 92.641571045 150.313659668 161.298004150 224.274536133 102.210601466 137.202543601 181.648327163 228.086441794 0.396128988 0.409762360 5 1 1
16.600000000 333 8286623314361712643 8142508126285856788 145.092117310 167.555892944 267.320007324 291.652954102 149.115335616 169.860633544 269.801061662 289.309401078 0.608116922 0.475491282 5 1 1
16.600000000 333 8286623314361712644 8142508126285856775 221.811920166 244.522369385 208.523376465 242.318206787 213.119214572 234.954164119 201.204916540 231.031530684 0.263419973 0.625426088 4 1 1
16.600000000 333 8286623314361712646 8142508126285856768 141.335159302 189.076675415 154.448425293 258.629608154 130.883003309 179.482837164 158.080767317 267.383650650 0.594667719 0.433022805 4 1 1
16.600000000 333 8286623314361712647 8142508126285856779 238.807365417 269.753303528 235.177345276 265.426414490 229.799753657 258.566556337 227.225609735 253.710590134 0.274973415 0.262815159 5 1 1
16.600000000 333 8286623314361712648 8142508126285856901 70.243698120 100.775985718 201.199050903 217.565231323 102.210601466 137.202543601 181.648327163 228.086441794 0.000000000 0.072364203 4 1 1
16.600000000 333 8286623314361712651 8142508126285856788 141.793624878 162.165756226 223.589569092 259.709197998 149.115335616 169.860633544 269.801061662 289.309401078 0.000000000 0.227661854 4 1 1
16.649999999 334 8286623314361712641 8142508126285856774 134.373046875 189.932250977 202.403900146 263.697631836 129.461094453 173.910353581 198.451298249 243.461271348 0.429126803 0.755105661 5 1 1
16.649999999 334 8286623314361712643 8142508126285856788 182.948684692 204.929489136 307.386352539 331.143188477 186.902485217 207.072628475 308.971003933 328.486610091 0.623751844 0.461602918 4 1 1
16.649999999 334 8286623314361712644 8142508126285856790 17.823116302 43.629028320 205.622573853 239.803878784 6.033464595 32.379659485 199.765636204 224.546064142 0.218708203 0.332998608 4 1 1
16.649999999 334 8286623314361712645 8142508126285856780 112.255584717 140.939544678 240.962257385 257.989952087 149.603933795 180.135489920 230.271397581 261.751298819 0.000000000 0.408565683 4 1 1
16.649999999 334 8286623314361712646 8142508126285856782 324.941833496 363.570373535 298.543945312 351.864257812 320.323112314 347.203386957 301.332873816 332.611873372 0.315912076 0.214417209 5 1 1
16.649999999 334 8286623314361712647 8142508126285856785 227.025665283 369.273101807 267.259887695 414.443237305 225.506250980 344.825007561 270.817445484 395.912373147 0.697516513 0.603394741 4 1 1
