16,12,298.474445046,243.728710975,15.992860529,35.186739669,-1,-1,-1
16,14,463.167976117,236.469340370,24.747688825,31.659226179,-1,-1,-1
16,7,409.726431123,215.410327322,20.158065573,29.788642582,-1,-1,-1
16,6,279.003511525,224.662047869,28.580971058,43.499019046,-1,-1,-1
16,4,173.773842044,286.839181833,204.207123278,80.073028876,-1,-1,-1
16,14,463.167976117,236.469340370,24.747688825,31.659226179,-1,-1,-1
16,22,174.680768473,277.429154659,19.436187797,20.618998056,-1,-1,-1
16,12,298.474445046,243.728710975,15.992860529,35.186739669,-1,-1,-1
16,9,473.017536600,226.670689622,19.208875337,36.119496477,-1,-1,-1
17,0,335.160425671,206.303910837,43.677029258,101.579157999,-1,-1,-1
17,19,310.036541456,295.693232815,16.760023943,19.869370245,-1,-1,-1
17,7,409.079530898,216.518070922,20.179212207,29.817053378,-1,-1,-1
17,4,172.775461375,288.320429418,204.791168638,80.194859814,-1,-1,-1
17,9,472.551326717,227.735318171,19.230497806,36.176810651,-1,-1,-1
17,12,297.772943432,244.991297465,16.005076274,35.263517349,-1,-1,-1
17,5,255.463799738,279.644795008,26.593747165,15.036353818,-1,-1,-1
17,12,297.772943432,244.991297465,16.005076274,35.263517349,-1,-1,-1
17,23,165.212024592,320.716523141,53.396449565,28.520569511,-1,-1,-1
17,6,278.236657650,225.903767677,28.630679152,43.578903012,-1,-1,-1
18,7,409.144474893,219.178407460,20.197011568,29.855451791,-1,-1,-1
18,6,278.106111184,228.260531437,28.699733988,43.643167078,-1,-1,-1
18,4,172.219954329,290.670341054,205.256199831,80.694603559,-1,-1,-1
18,20,311.439972070,302.958704769,16.227065123,15.545555849,-1,-1,-1
18,11,421.775993841,234.152270274,25.784018755,25.359798302,-1,-1,-1
18,5,255.198977078,282.049222416,26.654525389,15.072342495,-1,-1,-1
18,22,173.251481952,281.080722870,19.530632553,20.721771519,-1,-1,-1
18,14,462.971161167,240.398819627,24.841821234,31.776622196,-1,-1,-1
18,12,297.629702076,247.419501331,16.084880860,35.312797015,-1,-1,-1
18,0,335.138754433,208.772031858,43.624545827,101.786748059,-1,-1,-1
18,17,398.729472533,248.665881959,116.954314794,87.728242291,-1,-1,-1
19,0,335.386733602,213.896146570,43.311586458,102.155429845,-1,-1,-1
19,135,294.427168867,302.279712639,26.896494103,18.840986740,-1,-1,-1
19,7,409.499350608,224.915793265,20.202990393,29.907386463,-1,-1,-1
19,12,297.516503368,252.262437964,16.283809617,35.323870291,-1,-1,-1
19,22,172.699781059,284.929001888,19.575819833,20.789163072,-1,-1,-1
19,5,254.858226869,286.628849543,26.727334707,15.111270566,-1,-1,-1
19,9,473.155607159,236.870142898,19.416510766,36.250568376,-1,-1,-1
19,6,278.137083732,232.947530045,28.808468684,43.690037970,-1,-1,-1
19,4,171.408664228,294.930203049,205.613514682,81.871694321,-1,-1,-1
19,9,473.155607159,236.870142898,19.416510766,36.250568376,-1,-1,-1
19,14,463.377975851,246.615287368,24.903614931,31.855113704,-1,-1,-1
20,6,276.014712701,236.396663106,28.981226782,43.713025749,-1,-1,-1
20,19,306.715143864,307.254631505,16.905333785,20.109587132,-1,-1,-1
20,4,167.943961984,297.395997271,205.763311614,83.735230519,-1,-1,-1
20,20,308.223659973,311.980629073,16.326356583,15.691428321,-1,-1,-1
20,7,407.801439588,230.332517139,20.171787427,29.960229666,-1,-1,-1
20,12,295.104544652,255.968636547,16.630807998,35.272023589,-1,-1,-1
20,0,333.596040227,218.180963716,42.659869642,102.640076117,-1,-1,-1
20,5,252.103614196,289.767212241,26.817249763,15.148686865,-1,-1,-1
20,11,420.223138513,245.678274271,25.858540649,25.442281560,-1,-1,-1
20,23,159.576732754,329.193547867,53.946007854,28.970585508,-1,-1,-1
20,14,461.494959320,252.848223937,24.925803641,31.909124440,-1,-1,-1
21,0,327.187460902,218.849460661,41.846014462,103.090995779,-1,-1,-1
21,19,299.033818839,307.431544549,16.956073610,20.177604384,-1,-1,-1
21,6,269.222019235,236.046407927,29.218274881,43.732058238,-1,-1,-1
21,7,401.428802568,232.388217236,20.093713352,29.985460451,-1,-1,-1
21,20,300.506289072,312.189068949,16.371230536,15.751621760,-1,-1,-1
21,5,244.548455586,289.030383401,26.939564500,15.194193398,-1,-1,-1
21,4,159.408570421,295.817102065,205.922152057,85.842522213,-1,-1,-1
21,14,454.689380561,255.891053202,24.862821760,31.896762786,-1,-1,-1
21,12,287.968497966,255.937135164,17.065963319,35.181809217,-1,-1,-1
21,9,464.399210252,246.532610836,19.767341363,36.061509918,-1,-1,-1
21,14,454.689380561,255.891053202,24.862821760,31.896762786,-1,-1,-1
21,22,161.586474888,284.437095311,19.796221877,20.973669481,-1,-1,-1
21,12,287.968497966,255.937135164,17.065963319,35.181809217,-1,-1,-1
22,19,292.289975433,307.255534090,17.030533848,20.258471570,-1,-1,-1
22,6,262.267936119,235.565936026,29.331647234,43.886180551,-1,-1,-1
22,21,241.378543723,295.101033647,27.181803210,10.771730266,-1,-1,-1
22,0,320.404241475,218.276126154,41.935878590,103.227969382,-1,-1,-1
22,20,293.773334010,312.034283740,16.445279561,15.822235166,-1,-1,-1
22,4,151.621527812,295.788071908,207.196033030,85.915563439,-1,-1,-1
22,12,281.121254840,255.512287613,17.109378603,35.312960679,-1,-1,-1
22,7,394.678925815,231.778719062,20.070729298,29.996164896,-1,-1,-1
22,14,448.035682264,255.262839583,24.813387095,31.907914202,-1,-1,-1
22,14,448.035682264,255.262839583,24.813387095,31.907914202,-1,-1,-1
22,9,457.666134173,245.880325349,19.721667290,36.067949312,-1,-1,-1
22,11,406.896308334,247.395312275,25.788972924,25.455492997,-1,-1,-1
23,0,312.765593175,218.887607900,42.346351905,103.309294976,-1,-1,-1
23,6,254.482642910,236.645258181,29.420302792,44.110444804,-1,-1,-1
23,19,285.068212005,308.608986409,17.127857383,20.366119616,-1,-1,-1
23,21,233.708582858,296.725669515,27.368648356,10.844755822,-1,-1,-1
23,7,387.092314778,231.881561890,20.067544516,30.006942997,-1,-1,-1
23,4,143.112788249,297.938425290,209.092891140,85.398924081,-1,-1,-1
